price,freight_value,nb_items,product_weight_g,review_score,total_paid,is_night,is_weekend
34.98,28.2,2,150.0,5.0,63.18,1,0
78.9,13.67,1,200.0,5.0,92.57,0,0
56.99,15.15,1,250.0,5.0,72.14,0,0
19.9,10.96,1,300.0,4.0,30.86,1,1
84.99,27.13,1,600.0,3.0,112.12,0,0
349.9,28.19,1,900.0,5.0,378.09,0,0
19.9,25.63,1,350.0,3.0,45.53,0,1
89.9,11.24,1,1383.0,4.0,101.14,0,0
49.9,19.54,1,600.0,5.0,69.44,0,0
59.9,17.67,1,1850.0,5.0,77.57,0,1
119.8,41.82,2,5850.0,5.0,161.62,0,0
99.99,21.19,1,1800.0,4.0,121.18,0,0
47.9,15.11,1,700.0,5.0,63.01,1,0
69.9,20.54,1,700.0,5.0,90.44,0,0
99.0,38.53,1,5950.0,4.0,137.53,0,1
19.89,17.06,1,200.0,5.0,36.95,0,0
49.0,13.0,1,250.0,3.0,62.0,0,0
39.9,16.79,1,150.0,1.0,56.69,0,0
119.9,15.72,1,400.0,5.0,135.62,0,0
21.9,14.1,1,150.0,5.0,36.0,0,0
82.99,7.84,1,600.0,4.0,90.83,0,1
99.9,17.95,1,850.0,2.0,117.85,0,1
39.9,11.77,1,1614.0,5.0,51.67,0,0
150.0,42.03,1,3800.0,5.0,192.03,0,0
53.0,23.98,1,9100.0,1.0,76.98,0,0
129.99,14.66,1,2550.0,5.0,144.65,0,0
136.97,36.51,1,8750.0,5.0,173.48,0,0
119.8,18.0,1,966.0,5.0,137.8,0,0
89.8,30.2,2,375.0,1.0,120.0,0,1
258.9,19.69,1,357.0,1.0,278.59,0,0
56.1,13.97,1,950.0,5.0,70.07,0,0
189.9,25.68,1,600.0,4.0,215.58,0,0
29.99,13.71,1,250.0,5.0,43.7,0,0
129.0,19.0,1,400.0,4.0,148.0,0,0
25.0,19.32,1,1140.0,2.0,44.32,0,0
50.0,18.15,1,1500.0,5.0,68.15,0,0
119.99,7.7,1,350.0,4.0,127.69,0,0
18.99,15.1,1,100.0,4.0,34.09,1,0
65.52,27.41,1,1600.0,1.0,92.93,0,0
153.0,18.2,1,2400.0,5.0,171.2,0,0
118.0,35.32,2,1650.0,1.0,153.32,0,0
29.99,18.31,1,50.0,5.0,48.3,0,0
177.99,35.77,1,6450.0,5.0,213.76,0,1
138.0,25.81,1,10050.0,5.0,163.81,1,0
79.99,8.75,1,350.0,5.0,88.74,0,1
229.04,19.32,1,7625.0,5.0,248.36,0,0
289.9,17.79,1,1000.0,5.0,307.69,0,1
9.99,50.0,1,200.0,5.0,59.99,0,1
1004.99,29.35,1,4350.0,4.0,1034.34,0,0
390.0,98.6,1,5950.0,5.0,488.6,0,0
374.9,31.66,1,4700.0,3.0,406.56,1,1
65.9,16.22,1,675.0,4.0,82.12,0,0
230.0,9.35,1,310.0,5.0,239.35,0,0
177.0,11.85,1,4450.0,1.0,188.85,0,1
120.0,18.72,1,1300.0,2.0,138.72,0,0
590.0,16.57,1,530.0,5.0,606.57,0,0
169.9,53.54,1,600.0,4.0,223.44,0,0
93.6,18.23,1,900.0,5.0,111.83,0,1
70.0,11.51,1,1350.0,3.0,81.51,0,0
86.99,13.63,1,5200.0,5.0,100.62,0,0
13.99,14.1,1,50.0,5.0,28.09,0,0
71.8,27.18,2,250.0,4.0,98.98,0,0
13.65,14.1,1,200.0,5.0,27.75,0,0
56.99,14.57,1,350.0,4.0,71.56,0,0
49.9,50.85,1,430.0,3.0,100.75,0,1
19.9,14.1,1,350.0,1.0,34.0,0,0
180.0,9.56,1,175.0,5.0,189.56,1,0
39.0,8.29,1,600.0,4.0,47.29,0,1
19.9,17.63,1,200.0,5.0,37.53,0,0
179.5,10.67,1,950.0,1.0,190.17,0,0
39.9,9.26,1,2800.0,3.0,49.16,0,0
32.5,16.79,1,100.0,5.0,49.29,0,0
92.0,13.7,1,1550.0,5.0,105.7,0,0
59.0,11.73,1,1700.0,5.0,70.73,1,0
149.99,17.3,1,1050.0,5.0,167.29,0,0
49.4,9.34,1,529.0,4.0,58.74,0,0
105.9,15.5,1,850.0,5.0,121.4,0,0
140.0,14.56,1,1000.0,5.0,154.56,0,0
31.9,14.1,1,200.0,5.0,46.0,0,0
14.9,7.78,1,200.0,5.0,22.68,0,0
49.0,25.63,1,250.0,5.0,74.63,1,0
149.9,21.89,1,3350.0,5.0,171.79,0,1
241.0,16.57,1,483.0,1.0,257.57,0,0
79.8,17.44,2,150.0,4.0,97.24,1,1
43.98,17.6,1,850.0,3.0,61.58,0,0
174.0,9.78,1,450.0,5.0,183.78,1,0
120.9,45.31,1,3000.0,5.0,166.21,0,1
53.9,12.86,1,1800.0,5.0,66.76,0,1
749.0,62.32,1,22050.0,5.0,811.32,0,0
75.0,12.97,1,225.0,4.0,87.97,0,0
129.9,14.51,1,2750.0,5.0,144.41,0,0
169.9,18.62,1,450.0,4.0,188.52,0,0
59.0,18.29,1,200.0,5.0,77.28999999999999,0,0
99.9,17.95,1,2700.0,5.0,117.85,0,0
79.9,19.75,1,550.0,3.0,99.65,0,0
89.9,15.38,1,1383.0,3.0,105.28,0,0
69.9,16.25,1,800.0,5.0,86.15,0,1
49.99,11.15,1,1100.0,5.0,61.14,0,0
749.9,23.13,1,1650.0,5.0,773.03,0,0
47.99,15.1,1,400.0,5.0,63.09,0,0
199.98,122.88,2,15000.0,5.0,322.86,0,0
75.9,15.28,1,700.0,2.0,91.18,0,0
119.9,14.93,1,1550.0,5.0,134.83,0,0
199.0,20.63,1,1600.0,5.0,219.63,0,0
27.9,7.87,1,50.0,4.0,35.77,0,0
658.9,11.87,1,350.0,5.0,670.77,0,0
39.99,25.63,1,350.0,2.0,65.62,0,1
49.9,7.78,1,200.0,4.0,57.68,0,1
211.98,31.68,2,180.0,5.0,243.66,0,0
84.9,18.69,1,450.0,5.0,103.59,0,0
179.0,16.35,1,422.0,5.0,195.35,0,0
199.9,14.1,1,2500.0,5.0,214.0,0,0
27.99,15.1,1,300.0,1.0,43.09,0,1
427.8,28.16,2,2069.0,5.0,455.96,0,0
44.99,23.47,1,750.0,5.0,68.46,0,1
109.5,37.71,1,5070.0,5.0,147.21,1,0
99.0,23.19,1,350.0,4.156186520855942,122.19,0,0
103.99,21.22,1,2050.0,5.0,125.21,0,1
119.0,17.27,1,250.0,5.0,136.27,0,1
151.9,17.97,1,4338.0,5.0,169.87,0,1
650.0,46.58,1,500.0,4.0,696.58,0,0
65.0,15.2,1,650.0,3.0,80.2,0,0
99.9,18.0,1,2850.0,5.0,117.9,1,0
259.9,26.66,1,3900.0,1.0,286.56,0,0
30.9,7.39,1,150.0,5.0,38.29,0,0
149.8,25.3,2,107.0,2.0,175.1,0,0
79.9,16.81,1,1500.0,5.0,96.71,1,0
49.0,7.39,1,250.0,1.0,56.39,0,0
59.9,11.3,1,100.0,5.0,71.2,0,0
136.9,43.37,1,2200.0,5.0,180.27,0,0
21.52,8.9,1,750.0,4.0,30.42,0,0
39.9,7.71,1,150.0,5.0,47.61,0,0
88.9,18.45,1,1700.0,5.0,107.35,0,0
133.8,28.1,2,4500.0,2.0,161.9,0,1
41.99,19.07,1,800.0,5.0,61.06,0,0
22.9,11.85,1,300.0,5.0,34.75,0,1
137.8,25.8,1,4150.0,4.0,163.6,0,0
119.0,7.64,1,6550.0,4.0,126.64,0,0
250.0,10.5,1,750.0,4.0,260.5,0,0
13.98,24.84,1,225.0,5.0,38.82,1,0
132.9,15.68,1,300.0,3.0,148.58,0,0
60.9,23.23,1,1535.0,4.0,84.13,0,0
107.80000000000001,20.98,2,437.5,5.0,128.78,0,1
199.99,17.31,1,1836.0,5.0,217.3,0,0
46.0,14.62,1,750.0,5.0,60.62,1,0
235.98,32.0,2,150.0,1.0,267.98,0,0
149.99,57.28,1,6550.0,5.0,207.27,0,0
64.99,8.72,1,400.0,3.0,73.71,0,0
22.9,10.96,1,300.0,1.0,33.86,0,1
184.9,28.48,1,6513.0,2.0,213.38,0,0
35.9,18.28,1,250.0,5.0,54.18,0,0
725.0,29.56,1,3525.0,5.0,754.56,0,0
233.0,16.39,1,540.0,5.0,249.39,0,0
199.99,18.65,1,1150.0,5.0,218.64,0,1
23.9,12.79,1,250.0,5.0,36.69,0,0
334.9,25.14,1,1350.0,5.0,360.04,1,0
80.0,34.36,1,250.0,5.0,114.36,0,0
21.99,18.25,1,350.0,4.0,40.24,0,0
1499.0,90.57,1,20850.0,5.0,1589.57,0,0
175.85,30.189999999999998,2,8800.0,1.0,206.04,0,0
89.9,23.13,1,400.0,4.0,113.03,0,0
250.0,61.57,1,13300.0,4.0,311.57,0,0
859.9,14.18,1,500.0,1.0,874.08,0,0
120.0,30.7,1,8500.0,5.0,150.7,0,0
39.8,31.58,2,501.0,1.0,71.38,0,0
60.0,11.44,1,1500.0,5.0,71.44,0,0
24.9,10.96,1,350.0,5.0,35.86,0,1
38.8,11.85,1,150.0,1.0,50.65,0,0
89.0,17.06,1,200.0,4.0,106.06,0,0
14.0,33.58,2,150.0,3.0,47.58,1,0
454.0,19.62,1,600.0,5.0,473.62,0,0
13.7,15.23,1,200.0,5.0,28.93,0,0
67.9,17.48,1,300.0,5.0,85.38,0,0
14.99,7.39,1,250.0,3.0,22.38,0,0
73.8,12.02,1,100.0,4.0,85.82,0,0
348.2,117.02,4,3425.0,1.0,465.21,0,1
65.9,8.88,1,550.0,4.0,74.78,0,1
499.9,20.75,1,2650.0,4.0,520.65,0,0
25.9,12.48,1,400.0,3.0,38.38,1,0
85.0,12.93,1,900.0,5.0,97.93,0,0
379.99,27.94,1,269.0,5.0,407.93,0,0
189.99,20.03,1,800.0,1.0,210.02,0,0
35.0,18.0,1,2300.0,5.0,53.0,0,1
89.9,25.47,1,8600.0,5.0,115.37,0,0
27.9,22.06,1,150.0,4.0,49.96,0,0
59.0,7.71,1,350.0,5.0,66.71,0,0
149.9,19.59,1,533.0,1.0,169.49,0,0
128.9,20.0,1,2300.0,4.0,148.9,0,1
329.9,40.15,1,13725.0,3.0,370.05,0,0
49.9,11.85,1,200.0,3.0,61.75,0,0
59.0,15.16,1,600.0,4.0,74.16,0,0
49.98,15.56,2,300.0,4.0,65.54,0,0
35.0,25.63,1,500.0,5.0,60.63,0,1
130.9,34.72,1,1500.0,4.0,165.62,0,0
92.99,13.31,1,426.0,5.0,106.3,0,0
94.5,9.68,1,700.0,5.0,104.18,0,0
29.99,18.31,1,300.0,1.0,48.3,0,0
54.99,16.14,1,1300.0,5.0,71.13,0,0
19.9,16.79,1,150.0,5.0,36.69,0,0
39.9,15.1,1,100.0,5.0,55.0,0,0
69.0,15.23,1,107.0,5.0,84.23,0,0
59.9,14.15,1,1100.0,4.0,74.05,0,0
99.9,17.95,1,1900.0,5.0,117.85,0,0
58.9,14.13,1,7000.0,5.0,73.03,0,1
59.9,24.91,1,550.0,5.0,84.81,1,0
259.0,46.27,1,10150.0,4.0,305.27,0,0
53.49,8.72,1,283.0,4.0,62.21,1,1
38.0,8.43,1,250.0,5.0,46.43,0,0
115.0,13.93,1,325.0,5.0,128.93,0,0
108.0,15.52,1,1000.0,4.0,123.52,0,0
369.0,10.46,1,8700.0,5.0,379.46,0,0
47.71,15.2,1,1400.0,5.0,62.91,1,0
30.9,9.53,1,650.0,4.0,40.43,0,0
159.94,25.63,1,11700.0,3.0,185.57,1,1
26.0,9.44,1,100.0,5.0,35.44,0,0
79.0,12.26,1,1167.0,4.0,91.26,0,0
59.99,14.17,1,250.0,4.0,74.16,0,0
119.9,13.86,1,1650.0,4.0,133.76,0,0
119.9,51.34,1,488.0,5.0,171.24,0,0
98.7,22.4,1,200.0,5.0,121.1,0,1
39.9,15.1,1,150.0,4.0,55.0,0,0
229.0,28.37,1,1350.0,5.0,257.37,0,0
379.9,68.61,1,30000.0,5.0,448.51,0,0
46.9,22.26,1,135.0,5.0,69.16,0,0
89.9,7.88,1,500.0,5.0,97.78,0,1
89.99,14.38,1,250.0,5.0,104.37,0,0
199.99,14.42,1,800.0,1.0,214.41,0,0
52.0,22.94,1,1650.0,4.0,74.94,0,0
397.79,39.47,1,350.0,5.0,437.26,0,0
24.5,15.1,1,150.0,5.0,39.6,0,0
38.9,8.72,1,300.0,5.0,47.62,0,0
120.0,19.14,1,4850.0,5.0,139.14,0,0
21.9,14.1,1,150.0,5.0,36.0,0,0
59.9,13.44,1,800.0,5.0,73.34,0,0
165.0,28.53,1,10100.0,4.0,193.53,0,0
129.99,16.01,1,500.0,5.0,146.0,0,0
155.0,12.59,1,400.0,5.0,167.59,0,0
98.9,15.44,1,53.0,4.0,114.34,0,0
159.94,38.96,1,12650.0,5.0,198.9,0,0
19.99,14.1,1,150.0,5.0,34.09,0,0
54.99,12.44,1,350.0,5.0,67.43,0,0
235.0,97.46,1,10800.0,2.0,332.46,0,0
89.9,18.73,1,500.0,5.0,108.63,0,0
45.0,19.51,1,1200.0,4.0,64.51,0,0
55.0,17.67,1,250.0,5.0,72.67,0,0
36.9,16.05,1,200.0,2.0,52.95,1,0
31.0,30.2,2,150.0,5.0,61.2,0,0
70.0,38.88,2,850.0,3.0,108.88,1,0
159.9,13.78,1,250.0,4.0,173.68,0,0
69.9,13.08,1,2600.0,5.0,82.98,0,1
66.9,13.05,1,1613.0,5.0,79.95,1,1
25.0,8.69,1,350.0,5.0,33.69,0,0
279.9,49.4,1,3600.0,4.0,329.3,0,1
214.0,18.75,1,2313.0,5.0,232.75,0,0
59.9,37.97,1,4350.0,5.0,97.87,0,0
150.0,20.02,1,530.0,5.0,170.02,0,1
139.0,18.22,1,5400.0,1.0,157.22,0,0
119.0,46.08,1,6550.0,1.0,165.08,1,0
63.9,23.17,1,150.0,5.0,87.07,0,0
34.9,12.48,1,250.0,5.0,47.38,0,0
153.0,21.56,1,2400.0,5.0,174.56,0,0
279.0,23.66,1,1000.0,1.0,302.66,0,0
18.95,14.52,1,250.0,5.0,33.47,0,0
89.18,9.44,1,750.0,5.0,98.62,0,0
79.99,13.16,1,250.0,5.0,93.15,0,0
49.9,15.23,1,100.0,5.0,65.13,0,0
136.5,27.28,1,4117.0,5.0,163.78,0,1
625.0,134.75,5,2050.0,5.0,759.75,0,0
118.0,8.09,1,501.0,5.0,126.09,0,0
83.97,45.3,3,200.0,1.0,129.27,0,0
250.0,30.12,1,12250.0,1.0,280.12,0,0
59.99,15.28,1,4600.0,2.0,75.27,0,0
52.9,11.87,1,350.0,5.0,64.77,1,0
59.99,16.18,1,1450.0,4.0,76.17,0,0
69.9,27.03,1,167.0,3.0,96.93,0,0
149.9,39.1,1,533.0,1.0,189.0,0,0
29.99,17.14,1,188.0,5.0,47.129999999999995,0,0
12.25,7.39,1,175.0,5.0,19.64,1,0
199.9,25.56,1,2450.0,5.0,225.46,0,1
119.99,24.23,1,9200.0,5.0,144.22,0,0
144.99,18.26,1,750.0,5.0,163.25,0,0
59.99,12.23,1,900.0,5.0,72.22,0,1
257.0,20.99,1,1500.0,5.0,277.99,0,0
133.0,23.51,1,1000.0,5.0,156.51,1,0
69.9,15.7,1,950.0,4.0,85.6,0,0
269.99,28.33,1,17000.0,5.0,298.32,0,0
24.99,13.76,1,2350.0,5.0,38.75,0,0
99.0,21.74,1,6050.0,5.0,120.74,0,1
151.56,8.32,1,100.0,5.0,159.88,1,0
42.99,19.32,1,800.0,5.0,62.31,0,1
167.8,29.98,3,1533.3333333333333,1.0,197.78,0,0
148.0,18.29,1,1100.0,5.0,166.29,0,0
47.65,15.23,1,1110.0,4.0,62.88,0,0
59.99,13.44,1,1600.0,5.0,73.43,0,0
96.58,22.61,1,347.0,5.0,119.19,0,0
48.9,16.11,1,1150.0,5.0,65.01,0,1
75.0,9.27,1,350.0,5.0,84.27,0,0
9.5,8.72,1,350.0,5.0,18.22,0,0
125.89000000000001,32.99,2,1141.5,1.0,158.88,0,1
22.9,19.32,1,515.0,3.0,42.22,0,0
154.69,21.57,1,2900.0,3.0,176.26,0,0
109.9,14.52,1,525.0,1.0,124.42,1,1
198.9,37.64,2,5706.5,3.0,236.54,0,0
22.99,7.39,1,100.0,4.0,30.38,0,1
213.0,21.89,1,1000.0,5.0,234.89,0,0
159.99,15.87,1,500.0,5.0,175.86,0,1
22.0,22.87,1,150.0,5.0,44.87,0,0
89.99,16.39,1,250.0,5.0,106.38,0,0
15.99,14.1,1,100.0,4.0,30.09,0,0
58.9,16.17,1,550.0,2.0,75.07,0,0
155.0,21.36,1,800.0,5.0,176.36,0,0
139.99,18.73,1,2800.0,2.0,158.72,0,0
79.9,17.81,1,8350.0,5.0,97.71,0,0
195.9,16.12,1,400.0,5.0,212.01999999999998,0,0
149.8,32.56,2,850.0,1.0,182.36,1,0
169.99,34.99,1,100.0,4.156186520855942,204.98,0,0
159.9,18.37,1,10800.0,5.0,178.27,0,1
169.0,13.62,1,500.0,5.0,182.62,0,0
42.0,54.69,3,250.0,5.0,96.69,0,0
86.0,32.739999999999995,2,2350.0,3.0,118.74,0,0
99.9,0.0,1,584.0,5.0,99.9,0,0
472.0,62.32,4,188.0,1.5,534.32,0,0
24.9,17.06,1,250.0,4.0,41.96,1,0
49.9,18.23,1,600.0,5.0,68.13,1,0
99.9,18.98,1,800.0,5.0,118.88,0,0
91.0,25.45,1,1550.0,5.0,116.45,0,0
78.0,7.81,1,250.0,5.0,85.81,0,0
59.9,25.7,1,225.0,2.0,85.6,0,0
19.33,15.24,1,350.0,5.0,34.57,0,0
379.0,63.63,1,5950.0,5.0,442.63,0,0
69.9,13.51,1,1150.0,5.0,83.41,0,0
34.9,8.72,1,700.0,4.0,43.62,0,0
120.99,11.46,1,200.0,5.0,132.45,0,0
349.9,31.96,1,900.0,5.0,381.86,0,0
34.9,9.34,1,800.0,4.0,44.24,0,1
98.67,27.23,1,1100.0,5.0,125.9,1,1
258.0,101.54,2,11300.0,5.0,359.54,0,0
58.99,16.66,1,200.0,5.0,75.65,0,0
27.99,19.04,1,300.0,4.0,47.4,0,0
89.99,9.48,1,600.0,5.0,99.47,1,0
18.49,7.39,1,100.0,5.0,25.88,0,1
27.99,18.3,1,200.0,4.0,46.29,0,0
46.99,15.23,1,450.0,3.0,62.22,0,0
189.99,105.46,1,18900.0,1.0,295.45,0,0
109.99,16.4,1,2200.0,5.0,126.39,0,0
19.99,14.52,1,100.0,4.0,34.51,0,1
129.94,73.86,1,13867.0,1.0,203.8,0,0
179.98,101.0,2,5950.0,1.0,280.98,0,0
59.9,13.44,1,1650.0,5.0,73.34,0,0
119.9,14.57,1,2400.0,5.0,134.47,0,1
119.0,18.71,1,100.0,5.0,137.71,0,1
49.9,15.23,1,100.0,5.0,65.13,0,0
119.6,11.45,1,2600.0,5.0,131.05,0,0
49.9,8.88,1,975.0,4.0,58.78,0,0
53.9,8.88,1,350.0,1.0,62.78,0,1
529.0,20.14,1,300.0,1.0,549.14,0,0
53.9,21.35,1,1750.0,2.0,75.25,0,1
41.5,8.03,1,150.0,5.0,49.53,1,1
30.7,12.69,1,400.0,5.0,43.39,0,0
59.99,23.0,1,950.0,4.0,82.99,0,1
110.0,38.72,2,650.0,1.0,148.72,0,1
34.9,14.29,1,650.0,5.0,49.19,0,1
31.9,12.48,1,250.0,5.0,44.38,0,0
109.9,57.25,1,7700.0,5.0,167.15,0,0
54.99,18.26,1,450.0,5.0,73.25,0,0
22.2,10.96,1,400.0,5.0,33.16,0,1
79.08,17.8,1,1183.0,3.0,96.88,0,1
230.0,61.37,1,12000.0,5.0,291.37,0,0
44.0,15.1,1,250.0,3.0,59.1,0,0
99.8,18.06,2,425.0,5.0,117.86,0,0
30.0,15.1,1,150.0,5.0,45.1,0,0
40.0,14.08,1,1100.0,4.0,54.08,0,0
13.65,14.1,1,200.0,1.0,27.75,0,0
99.0,9.44,1,300.0,5.0,108.44,0,0
136.9,21.02,1,2975.0,5.0,157.92,0,1
393.6,27.36,2,1650.0,4.0,420.96,0,0
213.0,24.07,1,1000.0,5.0,237.07,0,0
99.0,17.94,1,1550.0,5.0,116.94,0,0
67.1,19.44,1,750.0,4.0,86.54,0,1
119.0,19.74,1,6550.0,5.0,138.74,1,0
109.9,13.5,1,2500.0,4.0,123.4,0,0
100.79,17.96,1,5550.0,3.0,118.75,0,0
117.5,8.57,1,200.0,5.0,126.07,0,0
27.9,14.52,1,400.0,5.0,42.42,1,1
128.89,15.65,1,584.0,5.0,144.54,0,0
149.9,25.18,1,533.0,5.0,175.08,0,0
1106.99,23.04,1,15800.0,5.0,1130.03,0,0
69.9,13.83,1,300.0,5.0,83.73,0,0
29.9,14.52,1,365.0,4.0,44.42,0,0
89.99,16.39,1,250.0,1.0,106.38,0,1
179.9,12.76,1,4338.0,1.0,192.66,0,0
75.0,42.76,1,1700.0,5.0,117.76,0,0
39.99,8.29,1,217.0,4.0,48.28,0,0
29.0,14.1,1,250.0,5.0,43.1,0,0
249.99,16.51,1,1750.0,1.0,266.5,0,1
99.0,17.94,1,1550.0,4.0,116.94,0,0
168.9,26.46,1,120.0,5.0,195.36,0,0
65.5,18.56,1,1025.0,4.0,84.06,0,0
19.69,15.23,1,220.0,5.0,34.92,0,0
34.9,10.96,1,800.0,5.0,45.86,0,1
72.0,23.3,1,1150.0,4.0,95.3,0,1
14.9,15.23,1,200.0,2.0,30.13,0,0
26.99,24.84,1,100.0,5.0,51.83,0,0
143.54,18.25,1,2300.0,5.0,161.79,0,0
170.0,35.68,2,1813.0,1.0,205.68,0,0
110.0,7.79,1,100.0,5.0,117.79,0,1
189.8,29.67,2,325.0,5.0,219.47,0,1
34.9,15.34,1,200.0,5.0,50.24,0,1
59.0,15.85,1,400.0,3.0,74.85,0,1
499.0,59.16,1,23200.0,5.0,558.16,0,0
44.9,23.22,1,2750.0,4.0,68.12,0,0
629.0,31.76,1,7100.0,4.0,660.76,1,0
82.49,36.78,2,400.0,3.0,119.27,0,0
104.9,15.58,1,1050.0,4.0,120.48,0,0
192.99,35.52,1,16450.0,2.0,228.51,0,1
499.99,21.38,1,425.0,5.0,521.37,0,0
229.99,38.3,1,567.0,5.0,268.29,0,0
29.9,18.23,1,450.0,1.0,48.13,0,0
149.9,15.35,1,1375.0,1.0,165.25,0,0
59.98,25.74,2,525.0,1.0,85.72,0,1
68.5,23.28,1,950.0,4.0,91.78,0,1
193.25,38.04,1,300.0,5.0,231.29,0,1
410.0,26.92,1,2650.0,5.0,436.92,0,0
45.9,31.95,1,2500.0,5.0,77.85,0,1
45.0,25.53,1,400.0,5.0,70.53,0,0
79.99,7.82,1,250.0,5.0,87.81,0,1
43.99,7.78,1,175.0,5.0,51.77,0,0
48.9,38.61,1,550.0,5.0,87.51,0,0
142.0,15.74,1,2250.0,5.0,157.74,0,0
90.0,28.2,2,175.0,5.0,118.2,0,0
59.9,11.73,1,1350.0,5.0,71.63,0,0
178.0,17.69,1,500.0,5.0,195.69,0,0
29.99,14.1,1,350.0,3.0,45.42,0,0
59.0,18.29,1,500.0,5.0,77.29,0,0
148.9,17.69,1,8350.0,5.0,166.59,0,0
205.0,15.04,1,9750.0,5.0,220.04,0,0
160.0,18.37,1,10150.0,4.0,178.37,0,0
65.69999999999999,23.34,3,325.0,5.0,89.04,0,0
22.32,15.26,1,200.0,5.0,37.58,1,0
229.0,17.04,1,350.0,1.0,246.04,0,0
120.99,15.61,1,250.0,5.0,136.6,0,0
169.9,57.86,1,9700.0,5.0,227.76,0,0
34.3,20.08,1,1100.0,4.0,54.38,0,0
154.99,15.83,1,9200.0,5.0,170.82,0,0
169.0,19.07,1,6400.0,5.0,188.07,0,0
90.0,27.61,1,900.0,3.0,117.61,0,0
69.9,20.98,1,2500.0,5.0,90.88,0,0
119.9,11.46,1,1650.0,5.0,131.36,0,0
90.0,14.86,1,1900.0,3.0,104.86,0,0
58.9,25.729999999999997,2,500.0,3.0,84.63,0,0
14.99,14.52,1,200.0,5.0,29.51,0,1
120.0,13.28,1,1300.0,4.0,133.28,0,1
84.99,22.91,1,600.0,5.0,107.9,0,0
157.65,27.42,1,2600.0,3.0,185.07,0,0
119.99,15.72,1,400.0,5.0,135.71,0,0
40.0,7.39,1,250.0,5.0,47.39,0,1
12.0,7.39,1,550.0,5.0,19.39,0,1
49.99,16.79,1,150.0,3.0,66.78,0,0
27.99,10.96,1,300.0,5.0,38.95,0,0
67.0,18.35,1,300.0,5.0,85.35,0,0
79.9,16.32,1,1100.0,5.0,96.22,0,1
190.83,12.84,1,416.0,1.0,203.67,0,0
1199.0,22.39,1,3950.0,5.0,1221.39,0,0
49.0,13.44,1,1500.0,4.0,62.44,0,0
84.99,13.03,1,150.0,5.0,98.02,1,0
152.9,13.73,1,335.0,5.0,166.63,1,0
129.0,32.92,1,2800.0,5.0,161.92,0,0
69.99,18.29,1,1400.0,5.0,88.28,0,1
59.7,11.92,1,650.0,5.0,71.62,0,0
69.9,12.62,1,500.0,5.0,82.52,0,0
59.9,14.13,1,7000.0,1.0,74.03,0,0
66.99,23.19,1,350.0,5.0,90.18,0,0
49.0,34.15,1,1125.0,5.0,83.15,0,0
84.9,17.16,1,500.0,5.0,102.06,0,1
129.97,8.49,1,150.0,5.0,138.46,0,0
8.6,14.1,1,200.0,3.0,22.7,0,0
45.9,16.11,1,600.0,5.0,62.01,1,0
24.9,20.8,1,250.0,4.0,45.7,0,1
18.9,12.48,1,175.0,3.0,31.38,0,0
59.9,13.44,1,1650.0,4.0,73.34,0,0
99.9,0.0,1,584.0,4.0,99.9,0,0
89.9,12.13,1,1825.0,5.0,102.03,0,0
149.9,18.3,1,1200.0,3.0,168.2,0,0
79.0,15.3,1,150.0,5.0,94.3,0,1
89.9,7.88,1,500.0,5.0,97.78,0,0
29.98,18.23,1,250.0,5.0,48.21,0,0
849.99,28.49,1,2600.0,4.0,878.48,1,0
599.65,26.13,1,450.0,5.0,625.78,0,0
49.99,18.63,1,1400.0,5.0,68.62,0,0
320.0,18.72,1,4000.0,4.0,338.72,1,1
90.0,26.5,2,675.0,1.0,116.5,0,1
527.9,21.8,1,600.0,5.0,549.7,0,1
199.7,18.65,1,1850.0,4.156186520855942,218.35,0,0
59.0,11.15,1,1000.0,5.0,70.15,1,0
97.3,36.589999999999996,2,341.5,5.0,133.89,0,0
39.6,17.6,1,1800.0,5.0,57.199999999999996,0,0
25.98,18.68,2,900.0,5.0,44.66,0,0
57.9,8.15,1,156.0,5.0,66.05,0,0
249.9,26.59,1,3400.0,5.0,276.49,0,0
59.88,23.0,1,950.0,5.0,82.88,0,0
56.99,8.72,1,350.0,5.0,65.71,0,0
89.99,26.71,1,6500.0,5.0,116.7,0,0
119.99,25.68,1,3900.0,5.0,145.67,0,0
126.99,14.67,1,3250.0,5.0,141.66,0,0
299.74,36.6,2,1400.0,5.0,336.34,0,0
250.0,50.49,1,12250.0,5.0,300.49,0,1
50.0,18.23,1,550.0,5.0,68.23,0,0
200.0,28.9,2,450.0,5.0,228.9,0,0
21.0,8.82,1,300.0,5.0,29.82,0,0
10.9,18.23,1,450.0,3.0,29.13,0,1
79.98,40.17,1,10500.0,5.0,120.15,0,1
180.0,10.01,1,175.0,5.0,190.01,1,1
28.0,14.51,1,1000.0,5.0,42.51,0,0
27.5,9.44,1,700.0,4.0,36.94,0,0
89.18,9.61,1,750.0,2.0,98.79,0,1
80.0,52.69,1,1600.0,5.0,132.69,0,1
19.0,15.23,1,400.0,4.0,34.23,0,1
14.95,8.29,1,300.0,5.0,23.24,0,0
88.0,17.87,1,2100.0,5.0,105.87,0,1
16.5,15.1,1,350.0,5.0,31.6,0,0
17.99,11.85,1,150.0,5.0,29.84,0,0
110.0,20.27,1,8325.0,5.0,130.27,0,1
59.99,21.22,1,350.0,5.0,81.21,0,0
205.0,48.87,1,9750.0,5.0,253.87,0,0
199.9,26.24,1,3200.0,4.0,226.14,0,0
59.9,15.17,1,1200.0,4.0,75.07,0,0
